text,label
adevăr vorb acapar libertăț jug dependenț impu mint om primeșt ideolog firesc supun întocm nuț trebui mint liber,3
trebui vorbest cop mic,3
nar cur,1
oar drac feme feme drac,1
sigur box extern ue aud tar airplaysir merg speakers appletv șamd,3
stiu bucurest sibiu vrem perioad ani zil iun plou incontinuu incep iul ies soar număr saptaman bag saptaman ploai cald secet sfarsit iul pan număr oct,3
non emo nan trebui,3
termin fct pan număr cv simt obos io invet sear,3
ani doamn ajut,3
ha num pâng vin campion european,3
roman habar înseamn nimfojudec oamen cunoasc csf nai csf,3
clant bucur nit,3
bag pul direct vitez lumin vin pizd shuuuuuuuuuuuus dus,4
pul stiu număr liceu număr,3
întins gaur număr februar fereastr miam disprețu umer miam spus deget,3
sist perfect cred exist cazur gen număr sigur rest pan singur except munc greu ser canal irig etc,3
var număr arat așa,3
polemiz aici… libert democraț aleaal nașt tempor situațiun uter artificial labor văzut film,3
frumoas futut găur poziț,0
salut vreau fac sv discord strâng uitam film searanoapt netflix hbo etc dms știț faceț sv gen mers anticip rt pls vad strâng min număr,3
destept vitez vez sit megab megabytes afla vitez download real impart număr arat sit gat major compan internet fac ofert megab exemplu număr gbs număr mbs,3
femei perfect,1
btc cod…făr sentiment,3
faț feme inteligent decât bărbat par „ fătălău ” femei faț bărbat eleg blând decât păr „ mascul ”,1
story pui număr pac “ all eyez on me ” spam account fac tiktok uri man bagat număr gloant cap,4
poft bun,3
dăm test așa spun bts lif goes on,3
fac rebound unfollow,3
pricep făcut cop bărbaț,1
supăr rău,3
nam ascult muzic prost,4
moet angel caz probabil timisorean arat piat,3
câteod oprim puțin căutăr pur simplu fericiț,3
frumoas charlet ️ ️,3
ling curvre vb privat,0
interv preşedint prof dr spus oamen ajung locur tră iubesc turc scop principal termen lung pred limb turc localn răspând lum limb academ,3
dai seam făcut greșit gen singur greșit situaț,3
bag pl famil,4
inteles parer prost pot crez bag skinur boruto,4
esti frumoas modest expres,3
atrag high speed dirt nasol sanat prim asti,3
trezit crezut efect cad bloc pus dopur urech auzit,3
dc las stream normal uit atât lum tn acm fiindc tea lasat tea reapuc fac număr număr liveur saptaman sar uit lum tn,3
stat lizeanu stat citeam ziaru vazut trecand blond ultim mod vazut trecand blond ultim mod vrajeal frumoas cred cadan plas,3
depășir curs interes joac strateg box șin calificăr surpriz monaco,3
oho bogat așa prieteni…rar poț num cuvânt prieten vorb oamen,3
iron probabil țar așa ilegal,3
dul moldovapam binecuvant barbat harnic feme dornic invet so fund absol exceptional sincer moldov sans roman,1
aha așa simt,3
merg parc coleg vin săm bag pul,3
deai treu mananc cacat criteriu afacer nato scato iubest nimic decat cacat stie spun haulesbaules ion tziriac trebui invelest cacat poleial fac afacer,4
also pul jumat,4
nam înțeleg fet urcă mașin băieț pozeaz băieț suim măsuț machiaj poz aragaz urcaț carev dulapur,1
grij nuț sar somn,3
bărbaț ling pizd așa feme înveț bărbaț trebui ling aduc orgasm,1
bai tin banchetu papiu,3
teaș ling cur pizd vre,0
alex vel reacț acid fulgy prins influenț substanț interz volan „ bă mincin ”,3
cred cred bun earn winter băgat decât scos,3
inteleg deloc figur dec vech raport zil ascund lang incompetent delas,3
ascult activ putut demonstr inginer reț monitoriz trafic atât banal put instal wireshark minun plimb rețea…,3
văzut campan reporn turism român pretur alin standard internațional,3
tras puțin urech,3
traduc moar soacr vin crez,3
busuioc vorbiț vreau,3
exist feme urât exist feme leneș,1
cop sul număr număr,3
număr vizualizar număr votur mui twitter roman nush incerc platform antivaccinist scriet fut werner fut botnit murit vaccin vazut tweet lab orbit trimit număr prieten,4
medic celebru român livr bomb medic om sar put sufer teribil,3
lol urmar contur posteaz noutat zilnic observ vorb roman vazut roman ția indic locaț gasesc fan român susțin fac ador cont,3
salut trec dron grad,3
teas ling pizd cur poziț,0
oar stie sri undes prim asti lumin ales fonduriledao dracupan copil număr ani urmar surs ban,3
destiny motivat,3
coai fa mn traiest viat pul las fn sens gagic relat durat beginner ascult vr ptc cred dreptat,3
masur sfatur sincer par rau aud sti nut ajung viat cunost om pot oblig om plac cred remed ignor,3
glum ipo nuț contest profesionalist făcut glum nereuș nemânc febr muscul judec,3
bai catev ore venit mam acas lumin aprins sufrager stins gen jum ora mam dus pan bucatar dracu aud voc stiu ajuns acas mam aud trant,3
onoar cuvânt deșuet aproap preistor,3
cuim număr umcu cmiumc ucm uicm mac asu cmucm mucm mucm ioawmc mcaosiudjf,3
gur cap list spun cat murit vaccin lum efect adv grav cred acces dateas prezint totdar exist postat,3
ziu număr iubit încep spun singur iubir,3
bah vazut retard twitter pus incident eriksen seam vaccin covid lar facut mars pul dezax suntet,4
surpriz elveț ghidat cunosc locur cumpăr mânc băut aldi prețur simil megaimaj traian ber număr chf aprox jum euro cut davos shaorm număr euro,3
număr temperatur număr °c presiun număr mmhg vânt număr kmh umid număr nor împrăștiaț număr,3
barbat arhitect barbat insuficient gay designer vestimentar insuficient masculin inginer,1
bro petty super merit sustin licent luat examen copiat sta plang proast mumi femei proast efect stie respect dreptur student,4
groenland iubesc spun aizberghiu țar foc simplu chibritt așa auzit tren,3
put futut gur fomist infect suf pul roman sclavul,4
copil stiu arat,3
so sexy of you zic esti valid and lov you very much cronț obrajor,3
tea bagat intro zon minat efort fizic esti număr sta agricultur lobod bun urzic etc,3
ziceau sua model democraț justiț trimit închisoar funcționar descoper reț spăl ban bănc escroc pământ american,4
pup fet focoas gra vin altă,1
voiam subliniez fapt poț viaț sănăt vaccinur past medic clip înțeles funcțion organist răcit durut cap stomac șamd încearc pierdut,3
eștie bel înțeles sug aiadeț intră cearșaf cur –noteazo,0
twitter arat reply uri oamen tweetur altor tl dezactiv,3
cer buletin vre cumper nachos,3
chiloțel dracu vre,4
du pul neinfricatul,4
studiaz balcon nunt pisic număr așteapt porț mânc noapt așa activ,3
vin zic baut număr lei mir mireas vin plas mas siau tulito iau tortu num,3
tsitsipas închid set număr conduc setur final rolandgarr novak subestim faț munt urcat ales condiț par ape încă,3
pricep recunoșt dragost adevăr,3
trebui judecaț condamnaț pușcăr executareamb cop înțeleg fac pățesc,3
ilumin atins nirvan arat sarak traiasc,4
stau pat fac proiect singur,3
jenez femeiac gur,1
așa uit,3
intreb urmat omaed cred viat pul desen,4
număr ani depres mam impac ide urat acne doaren pul duc fac ban,4
vre așa,3
prost,4
nebun vb plm plec dut drac tozy plm,4
nașt coincidenț ani,3
superb sân dulceaț,0
dormit ore mam trezit miam făcut ibric caf scriu noapt enorm singur scriu noapt fost soț reproș dorm cauz fapt beau caf fumez scriu noapt întreag,3
he said bag pul franc mnk creier pul prost,4
deosebeșt fel priv societ viitor conservatorist ved difer vreț rămân așa societ progresist sexomarxist,3
bag pul dorm main pan număr scoal merg,4
piturc vorbest fix nea tudorel piat tudorel cetatean vin legum incearc explic lucrur ajut vocabular,3
astept promovar gg brentford,3
carmen număr ani intrat menopauz canc cop canc soar,1
sincer vazut elev număr bag pot intreb dirigent interes ies presedint consil elev dai mesaj insta,3
sexy limb,0
coa scos clo friends minut scris ved story las pac,4
bre vreț salvaț planet băgaț oamen depres sărăc împuiaz iepur daț confort generaț garant pisic decât cop planet,3
ani luat airtag pus biciclet,3
urmeaz staț basarab peron part dreapt corespondenț număr станция basarab следует платформа справа переписка с м număr,3
trist prieten prieten singur ies,3
sector număr min covid centr,3
cred singur persoan cunosc făcut vaccin așa reacț spun sănăt treac reped ani ziu copil înveseleșt puțin,3
hoj acorde ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace ace com dor barrig,3
child sia ascuț cioac,4
dont understand when oamen incep scrie limb englez continu limb nativ dracu inteleg,4
boul grămad ban part bill gatesbig farm judec execut dracu evreu nenoroc ridicaț restricț ilegal nejustific exist covid număr,4
ipo cuvânt își aminteșt normal femei artizan acțiun zis invit miam făcut dator convinso vin roșu domen pleas report back due tim,1
invent țânțar măta pizd,4
superb pup,0
sănăt iubit prețuit feric,3
încep urmăr ziar locale… aștept “ lum încep săș uit boarf staț autobuz băico ”,3
mănânc mân wan preorder dftf,3
tea trezit,3
lum enerv câtev personaj plac,3
mda nen record spus prost per minut sputnik jr rei foc autom manc,4
dea spațiu anten număr minut trag sorț grup sut vaccinaț număr inși,3
rid vin cretin dus pupitru loc microfoan,3
pul poizon staff hmm cred ști număr coac nar nimic loco,4
loc domnu gheorghiț vaccin vrăjeal maxim garant eficac ser ieș tv vaș spun mic obor amestec oai pangolin,3
man bea sumiu vei,3
dce nam atent văzut tricour merg cândv atent vad,3
del,3
doresc loc acestor bărbaț norocoș,3
also facut grip final sezon oamen cool bag sam facuto mod iron edgy,3
grilo,3
cred om așa născut,3
arat vloggeriț mim costum bai “ filtr operaț ”,3
esti depres feric,3
bătrân,3
doamn alin acord priv geant sigl ziar gard rămân vigoar ven redacț număr zil rapel anticoronavirus efect ok,3
simp robotu samsung simțit ating fet,1
știț grev aeroportur parizien viner sîmbăt,3
vre dai sfat încerc tip încep acuz “ trebui iei deciz ” pul prst ajut,4
puteț rămân complet ban card așa reușit sparg bancom folos simpl aplicaț,3
zic cauz experiențe american creat terorișt rebel scap taliban nebun aleg democraț oamen sta comunist aib democraț cauz englez american ruș,3
alucard cut pie,3
femel rahat,1
miaș dorit mam calmat puțin,3
hai poz ved,3
iei fug arat satan,4
locu austral put spun ani,3
daacolo normaldar progr european relans pandem păciiășt puțin ajutor lum număr pib furat rupt acum fur toțid dracu,4
par controal psihiatr purtat sutan rând lucr public format opin clovn adepț,4
putin pui somn dupaamiaz,3
creier tommy faț tommy păr tommy ochelar tommy bluz sh,3
brazil răvăș covid număr număr dec trecut jumăt milion,3
lucifer plac pacaleasc curu zil icoan birour cred salv pamantur facut afacer auzeau spun credint,4
par blond poz luat netnu,3
waz folos folos gm ani zil dezamăg puțin part redirecțion waz dețin googl cred acces întreg set dat foloseșt gm,3
ciolacu comp moțiun cenz mec franțaelveț cîțu mbapp „ ratang serviciu ” „ șan ”,3
fac călugăr fut cur,4
viaț scurt iub întrun promit căut viaț urmat,3
așa,3
număr vecin venit ital fiat număr gaz merg butel aragaz oland edte număr gaz belg număr german sta prost recuper,3
tricou pătat perech blug murdar frumoas sexy machiaj fust,0
tea scăpat cap,4
încui bigot retrograd chibiț feme sport supăr bigoat retrograd,2
urmă ani party soți întrun club noaptetoț bărbaț împreun ejacul interior protejaacum băiețel aproap ani iub ști tatăl,4
poț folos așa,3
superb sân dulceaț,0
alo salut haiduc iubir primeșt feric alo alo picasso țiam beep voinic ști nuț cer,3
vre pul dirigint nesimt mame fac bag pul,4
mângâi muzic fadol ani portugal,3
reg antich medieval chin oamen poț manc linișt poț bea pahar apă poț miros floar fric otrăv carev grav erau otrăviț soț cop fraț etc,3
fak news repet nesfârș lum major habar nau vorb,3
bun viaț,3
jumăt jumăt,3
ziu instagr las rearanj slid uri post postat ziu cunoast feric adevar,3
număr întreb termen lung afect rau citit comentar observ banc plac compet direct,3
injur scarb merkel roman erau funct dedicat fapt merkel injur roman funct dedicat,1
„ tăcer perfect exprim dispreț ” georg bernard shaw,3
gen oamen vorbest degeab asti cancer pamant molim antidot prost uman analfabet agram smardo cocalar bombardier viat trai rau uitand fac viat lasa mizer bro,4
sta televizor,3
cântec ascult jador șef,3
miaș dor fac feric sil,3
hai recunoașt făcut prost știa trimit dorm pod ani,3
achiziț scandal sal polivalent cluj hain firm angajaț folos „ deszăpez ”,3
probabil făcut lab simțit încep înjur câtev ore căut profil își fac dat arăț super,4
timpu explicaț logic cap defect,4
cer plec,3
norwich watford celelalt echip promov brentford juc final câștig duble swan barnsley tur swan impus deplas număr,3
adevar greaț febr frisoan dur număr ore simptom ex frisoan soț făcut febr doz doz număr,3
exager arat sr întâmpl promo par multeu prefer promov fragment suspans vedea număr promo uri stiu ținut evolu discuțiaoricum aflat,3
răcit simt rău așa fac școal onlin,3
plac motociclet stim major motociclistilordar zicii detest tureaz motiv scoas filtr tob esapament,3
mexic iubeșt ei—or so ’ ve heard,3
urmeaz faz acumuleaz ura ajut stat vars noigt baa esti jmecher otravest oi omor,3
servus venit cas întră bunăvoi nesil pleac teafăr las puțin feric careo aduc — 𝕯𝖗𝖆𝖈𝖚𝖑𝖆 𝐇𝐚𝐩𝐩𝐲𝐖𝐨𝐫𝐥𝐝𝐃𝐫𝐚𝐜𝐮𝐥𝐚𝐃𝐚𝐲 𝐑𝐨𝐦𝐚𝐧𝐢𝐚 𝐓𝐫𝐚𝐧𝐬𝐲𝐥𝐯𝐚𝐧𝐢𝐚 𝕯𝖗𝖆𝖈𝖚𝖑𝖆,3
hmmm bătut gând lini număr număr rh număr număr număr reg negru scap număr rg număr,3
spunem cai vre întorc săm pui zâmbet loc iei sufoc miam lăsat lacrim vis păr inim naiv par atât rău oar cadr,3
putin curățen bravo trebui opoziț știe trebui țăr fraier urlă “ democraț ” rusi ortodox vre valor occidental național,3
neoliberal discuț decât bag pul gat daleas mui neam jegur fascist nau prost comunișt io futut gat închisor asti hitlerist împuțiț joas speț,4
număr fainberg mutat brighton beach miam deschis club stripteas numit porkys deven hangout popular infractor lum interlop,3
